archivo,metodo,n_sensores,frecuencia,variables,rmse_T,rmse_p,rmse_tau,rmse_u,rmse_v,rmse_vel,rmse_total,tiempo
kf_25_obs_20_freq_300_var_t.pkl,kf,20,300,t,0.11197534700422294,0.04160905355853481,0.12299693797236376,0.133824257937718,0.07025582648623095,0.23646456505047725,0.1282614758963997,0.051752567291259766
4dvar_25_obs_5_freq_70_var_t.pkl,4dvar,5,70,t,0.10549386148022857,0.04160905355853481,0.12299693797236376,0.133824257937718,0.07025582648623095,0.23646456505047725,0.12664110451540112,28.89210319519043
enkf_25_obs_10_freq_150_var_p.pkl,enkf,10,150,p,0.09731488045619946,0.041609053558534746,0.1229969379723638,0.13382425793771804,0.07025582648623095,0.23646456505047725,0.12459635925939382,0.025780916213989258
kf_25_obs_10_freq_300_var_st.pkl,kf,10,300,st,0.11039589321585178,0.04160905355853481,0.12299679075632655,0.133824257937718,0.07025582648623095,0.23646456505047725,0.12786657564529758,0.021150827407836914
nudging_25_obs_20_freq_70_var_s.pkl,nudging,20,70,s,0.09731488045619946,0.04160905355853481,0.12299692504799874,0.133824257937718,0.07025582648623095,0.23646456505047725,0.12459635602830256,0.0012173652648925781
enkf_25_obs_5_freq_150_var_pst.pkl,enkf,5,150,pst,0.09731488045619946,0.041609053558534746,0.1229969379723638,0.13382425793771804,0.07025582648623095,0.23646456505047725,0.12459635925939382,0.019871950149536133
4dvar_25_obs_5_freq_300_var_pt.pkl,4dvar,5,300,pt,0.1102082123614684,0.04160905355853481,0.12299693797236376,0.133824257937718,0.07025582648623095,0.23646456505047725,0.12781969223571105,27.215754985809326
4dvar_25_obs_5_freq_300_var_pst.pkl,4dvar,5,300,pst,0.1102082123614684,0.04160905355853481,0.12299693797236376,0.133824257937718,0.07025582648623095,0.23646456505047725,0.12781969223571105,27.194138765335083
enkf_25_obs_20_freq_150_var_s.pkl,enkf,20,150,s,0.09731488045619946,0.041609053558534746,0.1229969379723638,0.13382425793771804,0.07025582648623095,0.23646456505047725,0.12459635925939382,0.026352405548095703
4dvar_25_obs_10_freq_300_var_t.pkl,4dvar,10,300,t,0.11482735178387285,0.04160905355853481,0.12299693797236376,0.133824257937718,0.07025582648623095,0.23646456505047725,0.12897447709131216,28.958081483840942
kf_25_obs_5_freq_70_var_st.pkl,kf,5,70,st,0.10664566462250218,0.04160905355853481,0.12299694675624376,0.133824257937718,0.07025582648623095,0.23646456505047725,0.1269290574969395,0.004859447479248047
enkf_25_obs_20_freq_70_var_s.pkl,enkf,20,70,s,0.09731488045619946,0.041609053558534746,0.1229969379723638,0.13382425793771804,0.07025582648623095,0.23646456505047725,0.12459635925939382,0.012559652328491211
enkf_25_obs_5_freq_300_var_pst.pkl,enkf,5,300,pst,0.09731488045619946,0.041609053558534746,0.1229969379723638,0.13382425793771804,0.07025582648623095,0.23646456505047725,0.12459635925939382,0.039399147033691406
4dvar_25_obs_10_freq_300_var_p.pkl,4dvar,10,300,p,0.11482735178387285,0.04160905355853481,0.12299693797236376,0.133824257937718,0.07025582648623095,0.23646456505047725,0.12897447709131216,31.289502382278442
nudging_25_obs_10_freq_300_var_pt.pkl,nudging,10,300,pt,0.1197615512383349,0.04250538656336486,0.12295702024475037,0.13263093939521228,0.25294324207936586,0.23509886201429547,0.1300807050151864,0.00494694709777832
nudging_25_obs_5_freq_70_var_s.pkl,nudging,5,70,s,0.09731488045619946,0.04160905355853481,0.12299693885218553,0.133824257937718,0.07025582648623095,0.23646456505047725,0.12459635947934926,0.0007731914520263672
4dvar_25_obs_5_freq_150_var_pst.pkl,4dvar,5,150,pst,0.11006986386216652,0.04160905355853481,0.12299693797236376,0.133824257937718,0.07025582648623095,0.23646456505047725,0.1277851051108856,27.131957530975342
nudging_25_obs_10_freq_70_var_s.pkl,nudging,10,70,s,0.09731488045619946,0.04160905355853481,0.12299693369623198,0.133824257937718,0.07025582648623095,0.23646456505047725,0.12459635819036087,0.0008952617645263672
kf_25_obs_10_freq_300_var_s.pkl,kf,10,300,s,0.09731488045619946,0.04160905355853481,0.12299679075632655,0.133824257937718,0.07025582648623095,0.23646456505047725,0.12459632245538452,0.008923053741455078
enkf_25_obs_10_freq_70_var_s.pkl,enkf,10,70,s,0.09731488045619946,0.041609053558534746,0.1229969379723638,0.13382425793771804,0.07025582648623095,0.23646456505047725,0.12459635925939382,0.006464719772338867
enkf_25_obs_5_freq_150_var_s.pkl,enkf,5,150,s,0.09731488045619946,0.041609053558534746,0.1229969379723638,0.13382425793771804,0.07025582648623095,0.23646456505047725,0.12459635925939382,0.00828862190246582
nudging_25_obs_20_freq_300_var_st.pkl,nudging,20,300,st,0.12001450500492705,0.04160905355853481,0.12299692062290543,0.133824257937718,0.07025582648623095,0.23646456505047725,0.13027126105921114,0.006407022476196289
enkf_25_obs_10_freq_150_var_t.pkl,enkf,10,150,t,0.09731488045619946,0.041609053558534746,0.1229969379723638,0.13382425793771804,0.07025582648623095,0.23646456505047725,0.12459635925939382,0.015034198760986328
